url
https://www.chicagotribune.com/2009/03/05/its-a-small-world-after-all-3/
https://www.chicagotribune.com/2014/08/30/wheaton-museum-replicated-in-legos/
https://www.chicagotribune.com/2015/12/09/lego-train-show-chugs-into-cantigny-2/
https://www.chicagotribune.com/2016/03/31/lego-trains-castles-to-be-displayed-at-oak-lawn-library/
https://www.chicagotribune.com/2018/04/09/creative-freedom-on-display-at-massive-lego-display-in-oak-lawn/
https://www.chicagotribune.com/2018/11/28/lego-train-show-chugs-into-cantigny/
https://www.chicagotribune.com/2022/11/29/lego-train-show-returns-to-cantigny/
https://www.chicagotribune.com/2023/04/01/lego-displays-creating-elaborate-scenes-traveled-by-model-trains-on-display-at-dundee-library/
https://www.chicagotribune.com/2025/03/24/for-lego-fans-show-in-st-charles-hits-the-spot/
https://www.chicagotribune.com/suburbs/daily-southtown/news/ct-sta-lego-train-st-0404-20160331-story.html
https://www.chicagotribune.com/suburbs/daily-southtown/news/ct-sta-oak-lawn-lego-display-st-0410-story.html
https://www.chicagotribune.com/suburbs/elmhurst/community/chi-ugc-article-northern-illinois-lego-train-club-display-com-2016-05-02-story.html
https://www.chicagotribune.com/suburbs/naperville-sun/news/ct-nvs-lego-train-show-cantigny-st-1211-20151209-story.html
https://www.chicagotribune.com/suburbs/wheaton/community/chi-ugc-article-lego-fans-invited-to-cantigny-park-for-decemb-2013-11-26-story.html
https://www.dailyherald.com/20080105/news/lego-exhibit-urges-participants-to-use-their-imaginations/
https://www.dailyherald.com/20140308/entertainment/sunday-picks-all-aboard-for-the-lego-train-club-show/
https://www.dailyherald.com/20140818/submitted-content/dupage-museum-displays-lego-replica/
https://www.dailyherald.com/20141213/news/lego-train-show-continues-sunday-at-cantigny-park-2/
https://www.dailyherald.com/20150308/news/lego-fans-piece-together-a-good-time-in-geneva/
https://www.dailyherald.com/20150601/news/meet-the-bartlett-man-who-builds-lego-replicas-of-suburban-landmarks-2/
https://www.dailyherald.com/20151208/lifestyle/budget-friendly-fun-lego-train-show-takes-over-cantigny/
https://www.dailyherald.com/20151210/news/cantignys-lego-display-brings-out-the-kid-in-everyone/
https://www.dailyherald.com/20151213/entertainment/weekend-picks-marvel-at-massive-lego-creations-at-cantigny/
https://www.dailyherald.com/20151213/news/lego-fans-flock-to-cantignys-annual-show/
https://www.dailyherald.com/20160218/news/lego-train-display-coming-to-dupage-museum/
https://www.dailyherald.com/20170211/news/lego-train-exhibit-in-arlington-heights-draws-thousands/
https://www.dailyherald.com/20180325/news/lego-enthusiasts-thrill-to-see-trains-and-villages-in-palatine/
https://www.dailyherald.com/20181204/entertainment/5-things-to-do-for-5-or-less-this-week-in-the-suburbs-33/
https://www.dailyherald.com/20181204/submitted-content/lego-train-show-returns-to-cantigny-dec-8-9/
https://www.dailyherald.com/20181207/lifestyle/lego-train-show-rolls-into-cantigny-park/
https://www.dailyherald.com/20190910/submitted-content/library-invites-all-ages-to-lego-train-show-exhibit/
https://www.dailyherald.com/20191210/lifestyle/5-events-for-5-or-less-lego-train-show-returns-to-wheatons-cantigny-park/
https://www.dailyherald.com/20191212/lifestyle/lego-train-show-rolls-back-into-cantigny-dec-14-15/
https://www.dailyherald.com/20191214/entertainment/weekend-picks-lego-train-show-chugs-into-cantigny/
https://www.dailyherald.com/20211119/submitted-content/lego-train-show-returns-dec-4-5-to-cantigny/
https://www.dailyherald.com/20211205/news/lego-train-show-brings-holiday-cheer-to-cantigny/
https://www.dailyherald.com/20220222/submitted-content/lego-train-exhibit-coming-to-poplar-creek-library-march-5-6/
https://www.dailyherald.com/20230402/news/lego-train-expos-dazzling-displays-a-hit-with-kids-in-east-dundee/
https://www.dailyherald.com/20240227/submitted-content/mount-prospect-public-library-unveils-its-colossal-magical-lego-city-march-9/
https://www.dailyherald.com/20240416/submitted-content/this-year-marks-palatine-library-districts-100th-anniversary-palatine-library-is-ecstatic-to-celeb/
https://www.dailyherald.com/20240924/submitted-content/lego-train-exhibit-stops-at-poplar-creek-library-oct-5-6/
https://www.dailyherald.com/article/20100421/news/304219965/
https://www.dailyherald.com/article/20101209/news/712109928/
https://www.dailyherald.com/article/20110227/news/702279895/
https://www.dailyherald.com/article/20110427/news/704279941/
https://www.dailyherald.com/article/20111206/news/712069780/
https://www.dailyherald.com/article/20111211/news/712119870/
https://www.dailyherald.com/article/20121206/news/712069818/
https://www.dailyherald.com/article/20121209/news/712099798/
https://www.dailyherald.com/article/20130216/news/702129535/
https://www.dailyherald.com/article/20131215/news/712159849/
https://www.dailyherald.com/article/20140819/submitted/140818375/
https://www.dailyherald.com/article/20141213/news/141219217/
https://www.dailyherald.com/article/20150308/news/150308921/
https://www.dailyherald.com/article/20150601/news/150609855/
https://www.dailyherald.com/article/20151210/news/151219987/
https://www.dailyherald.com/article/20151213/news/151219538/
https://www.dailyherald.com/article/20160218/news/160219052/
https://www.dailyherald.com/article/20161205/entlife/161209458/
https://www.dailyherald.com/article/20161210/news/161219887/
https://www.dailyherald.com/article/20170211/news/170219748/
https://www.dailyherald.com/news/20180325/lego-enthusiasts-thrill-to-see-trains-and-villages-in-palatine
https://www.kcchronicle.com/2015/03/07/lego-creations-draw-crowds-at-geneva-public-library/ayg8bdw/
https://www.ketv.com/article/building-creativity-with-legos/19399686
https://www.nonpareilonline.com/news/good_news/brick-days-a-lego-lover-s-dream-at-mid-america/article_da67310a-24ba-11e8-85c4-77982128d0b5.amp.html
https://www.omaha.com/living/expo-featuring-everything-lego-including-battleship-with-half-million-bricks/article_1a398985-b41c-5482-89f5-e267110c41c7.html
https://www.shawlocal.com/2015/03/07/lego-creations-draw-crowds-at-geneva-public-library/ayg8bdw/
